"Election","Party","environment","constituency","Election.Date","Year.Before.Election","yearly_avg_tavg","yearly_avg_tmin","yearly_avg_tmax","yearly_avg_prcp","yearly_avg_wspd","yearly_avg_pres","yearly_avg_tsun","election_year","full_elec_date","election","constituency_id","seats","country.region","electorate","con_votes","con_share","lib_votes","lib_share","lab_votes","lab_share","natSW_votes","natSW_share","oth_votes","oth_share","total_votes","turnout","boundary_set","X","Geography_Code","Date","Rural_Urban","Median_Age","All_Residents","All_Qualifications","No_Qualifications","Level_1_Qualifications","Level_2_Qualifications","Apprenticeship","Level_3_Qualifications","Level_4_and_Above","Other_Qualifications","School_Age_16_to_17","School_Age_18_and_Over","Full_Time_Students_Employed","Full_Time_Students_Unemployed","Full_Time_Students_Inactive","NS_SeC_All","Higher_Managerial","Lower_Managerial","Intermediate_Occupations","Small_Employers","Lower_Supervisory","Semi_Routine","Routine_Occupations","Never_Worked_Unemployed","Never_Worked","Long_Term_Unemployed","Full_Time_Students_NS_SeC","Total_Rural_Population","Urban_City_Town_Population","Urban_Minor_Conurbation_Population","Urban_Major_Conurbation_Population","Total_Urban_Population","Total_Population","Hub_Towns_Population","Rural_Hub_Towns_Population","Rural_Population_Percentage","RUC11CD","RUC11","Classification"
"2017 General Election"," Labour Party",1,"stroud","2017-06-08","2016-06-08",9.79166666666667,6.11666666666667,13.4166666666667,63.8333333333333,12.1111111111111,1013.68333333333,8520,2017,"2017 General Election","2017","E14000980",1,"South West",82839,29307,0.459,2053,0.032,29994,0.47,NA,NA,2462,0.039,63816,0.77,"2010-2019","","E14000980",2011,"Total",44,99816,81671,14908,10824,12870,3871,10059,26184,2955,2417,1923,895,107,911,72855,8937,17333,8647,8415,5267,10621,7319,1986,1195,791,4330,22971,76845,0,0,76845,99816,14992,37963,38.03,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural"
"2017 General Election"," Conservative Party",0,"stroud","2017-06-08","2016-06-08",9.79166666666667,6.11666666666667,13.4166666666667,63.8333333333333,12.1111111111111,1013.68333333333,8520,2017,"2017 General Election","2017","E14000980",1,"South West",82839,29307,0.459,2053,0.032,29994,0.47,NA,NA,2462,0.039,63816,0.77,"2010-2019","","E14000980",2011,"Total",44,99816,81671,14908,10824,12870,3871,10059,26184,2955,2417,1923,895,107,911,72855,8937,17333,8647,8415,5267,10621,7319,1986,1195,791,4330,22971,76845,0,0,76845,99816,14992,37963,38.03,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural"
"2017 General Election"," Labour Party",0,"stroud","2017-06-08","2016-06-08",9.79166666666667,6.11666666666667,13.4166666666667,63.8333333333333,12.1111111111111,1013.68333333333,8520,2017,"2017 General Election","2017","E14000980",1,"South West",82839,29307,0.459,2053,0.032,29994,0.47,NA,NA,2462,0.039,63816,0.77,"2010-2019","","E14000980",2011,"Total",44,99816,81671,14908,10824,12870,3871,10059,26184,2955,2417,1923,895,107,911,72855,8937,17333,8647,8415,5267,10621,7319,1986,1195,791,4330,22971,76845,0,0,76845,99816,14992,37963,38.03,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural"
"2017 General Election"," Labour Party",12,"stroud","2017-06-08","2016-06-08",9.79166666666667,6.11666666666667,13.4166666666667,63.8333333333333,12.1111111111111,1013.68333333333,8520,2017,"2017 General Election","2017","E14000980",1,"South West",82839,29307,0.459,2053,0.032,29994,0.47,NA,NA,2462,0.039,63816,0.77,"2010-2019","","E14000980",2011,"Total",44,99816,81671,14908,10824,12870,3871,10059,26184,2955,2417,1923,895,107,911,72855,8937,17333,8647,8415,5267,10621,7319,1986,1195,791,4330,22971,76845,0,0,76845,99816,14992,37963,38.03,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural"
"2017 General Election"," Conservative Party",5,"stroud","2017-06-08","2016-06-08",9.79166666666667,6.11666666666667,13.4166666666667,63.8333333333333,12.1111111111111,1013.68333333333,8520,2017,"2017 General Election","2017","E14000980",1,"South West",82839,29307,0.459,2053,0.032,29994,0.47,NA,NA,2462,0.039,63816,0.77,"2010-2019","","E14000980",2011,"Total",44,99816,81671,14908,10824,12870,3871,10059,26184,2955,2417,1923,895,107,911,72855,8937,17333,8647,8415,5267,10621,7319,1986,1195,791,4330,22971,76845,0,0,76845,99816,14992,37963,38.03,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural"
"2017 General Election"," UK Independence Party",0,"stroud","2017-06-08","2016-06-08",9.79166666666667,6.11666666666667,13.4166666666667,63.8333333333333,12.1111111111111,1013.68333333333,8520,2017,"2017 General Election","2017","E14000980",1,"South West",82839,29307,0.459,2053,0.032,29994,0.47,NA,NA,2462,0.039,63816,0.77,"2010-2019","","E14000980",2011,"Total",44,99816,81671,14908,10824,12870,3871,10059,26184,2955,2417,1923,895,107,911,72855,8937,17333,8647,8415,5267,10621,7319,1986,1195,791,4330,22971,76845,0,0,76845,99816,14992,37963,38.03,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural"
"2017 General Election"," Green Party",10,"stroud","2017-06-08","2016-06-08",9.79166666666667,6.11666666666667,13.4166666666667,63.8333333333333,12.1111111111111,1013.68333333333,8520,2017,"2017 General Election","2017","E14000980",1,"South West",82839,29307,0.459,2053,0.032,29994,0.47,NA,NA,2462,0.039,63816,0.77,"2010-2019","","E14000980",2011,"Total",44,99816,81671,14908,10824,12870,3871,10059,26184,2955,2417,1923,895,107,911,72855,8937,17333,8647,8415,5267,10621,7319,1986,1195,791,4330,22971,76845,0,0,76845,99816,14992,37963,38.03,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural"
"2017 General Election"," Liberal Democrats",3,"stroud","2017-06-08","2016-06-08",9.79166666666667,6.11666666666667,13.4166666666667,63.8333333333333,12.1111111111111,1013.68333333333,8520,2017,"2017 General Election","2017","E14000980",1,"South West",82839,29307,0.459,2053,0.032,29994,0.47,NA,NA,2462,0.039,63816,0.77,"2010-2019","","E14000980",2011,"Total",44,99816,81671,14908,10824,12870,3871,10059,26184,2955,2417,1923,895,107,911,72855,8937,17333,8647,8415,5267,10621,7319,1986,1195,791,4330,22971,76845,0,0,76845,99816,14992,37963,38.03,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural"
"2017 General Election"," Labour Party",2,"stroud","2017-06-08","2016-06-08",9.79166666666667,6.11666666666667,13.4166666666667,63.8333333333333,12.1111111111111,1013.68333333333,8520,2017,"2017 General Election","2017","E14000980",1,"South West",82839,29307,0.459,2053,0.032,29994,0.47,NA,NA,2462,0.039,63816,0.77,"2010-2019","","E14000980",2011,"Total",44,99816,81671,14908,10824,12870,3871,10059,26184,2955,2417,1923,895,107,911,72855,8937,17333,8647,8415,5267,10621,7319,1986,1195,791,4330,22971,76845,0,0,76845,99816,14992,37963,38.03,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural"
"2015 General Election"," Conservative Party",0,"slough","2015-05-07","2014-05-07",11.6583333333333,8.00909090909091,16.0636363636364,56.96,13.9625,1014.8625,8674.28571428571,2015,"2015 General Election","2015","E14000930",1,"South East",86366,16085,0.333,1275,0.026,23421,0.485,NA,NA,7494,0.155,48275,0.559,"2010-2017","","E14000930",2011,"Total",32,134048,101777,20610,14890,13550,2254,10198,26364,13911,3256,5935,2346,646,2933,95759,8051,16835,12113,8408,6935,14497,11086,8653,6632,2021,9181,0,134048,0,0,134048,134048,0,0,0,4,"Urban with City and Town","Predominantly Urban"
"2015 General Election"," Labour Party",0,"slough","2015-05-07","2014-05-07",11.6583333333333,8.00909090909091,16.0636363636364,56.96,13.9625,1014.8625,8674.28571428571,2015,"2015 General Election","2015","E14000930",1,"South East",86366,16085,0.333,1275,0.026,23421,0.485,NA,NA,7494,0.155,48275,0.559,"2010-2017","","E14000930",2011,"Total",32,134048,101777,20610,14890,13550,2254,10198,26364,13911,3256,5935,2346,646,2933,95759,8051,16835,12113,8408,6935,14497,11086,8653,6632,2021,9181,0,134048,0,0,134048,134048,0,0,0,4,"Urban with City and Town","Predominantly Urban"
"2015 General Election"," UK Independence Party",1,"slough","2015-05-07","2014-05-07",11.6583333333333,8.00909090909091,16.0636363636364,56.96,13.9625,1014.8625,8674.28571428571,2015,"2015 General Election","2015","E14000930",1,"South East",86366,16085,0.333,1275,0.026,23421,0.485,NA,NA,7494,0.155,48275,0.559,"2010-2017","","E14000930",2011,"Total",32,134048,101777,20610,14890,13550,2254,10198,26364,13911,3256,5935,2346,646,2933,95759,8051,16835,12113,8408,6935,14497,11086,8653,6632,2021,9181,0,134048,0,0,134048,134048,0,0,0,4,"Urban with City and Town","Predominantly Urban"
"2015 General Election"," Liberal Democrats",0,"slough","2015-05-07","2014-05-07",11.6583333333333,8.00909090909091,16.0636363636364,56.96,13.9625,1014.8625,8674.28571428571,2015,"2015 General Election","2015","E14000930",1,"South East",86366,16085,0.333,1275,0.026,23421,0.485,NA,NA,7494,0.155,48275,0.559,"2010-2017","","E14000930",2011,"Total",32,134048,101777,20610,14890,13550,2254,10198,26364,13911,3256,5935,2346,646,2933,95759,8051,16835,12113,8408,6935,14497,11086,8653,6632,2021,9181,0,134048,0,0,134048,134048,0,0,0,4,"Urban with City and Town","Predominantly Urban"
"2017 General Election"," Labour Party",0,"slough","2017-06-08","2016-06-08",11.6583333333333,8.00909090909091,16.0636363636364,56.96,13.9625,1014.8625,8674.28571428571,2017,"2017 General Election","2017","E14000930",1,"South East",83272,17172,0.316,1308,0.024,34170,0.629,NA,NA,1645,0.03,54295,0.652,"2010-2019","","E14000930",2011,"Total",32,134048,101777,20610,14890,13550,2254,10198,26364,13911,3256,5935,2346,646,2933,95759,8051,16835,12113,8408,6935,14497,11086,8653,6632,2021,9181,0,134048,0,0,134048,134048,0,0,0,4,"Urban with City and Town","Predominantly Urban"
"2015 General Election"," UK Independence Party",0,"south derbyshire","2015-05-07","2014-05-07",10.2666666666667,6.35,14.0333333333333,51.925,13.8142857142857,1014.08571428571,8091.42857142857,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000935",2011,"Total",40,94611,75910,16707,10674,12617,3663,9738,19701,2810,2251,2016,939,139,934,69450,7553,14877,8806,6394,6183,10512,8651,2211,1406,805,4263,41072,53539,0,0,53539,94611,0,41072,43.41,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural"
"2010 General Election"," Labour Party",1,"south derbyshire","2010-05-06","2009-05-06",10.2666666666667,6.35,14.0333333333333,51.925,13.8142857142857,1014.08571428571,8091.42857142857,2010,"2010 General Election","2010","E14000935",1,"East Midlands",70608,22935,0.455,8012,0.159,15807,0.314,NA,NA,3665,0.073,50419,0.714,"2010-2017","","E14000935",2011,"Total",40,94611,75910,16707,10674,12617,3663,9738,19701,2810,2251,2016,939,139,934,69450,7553,14877,8806,6394,6183,10512,8651,2211,1406,805,4263,41072,53539,0,0,53539,94611,0,41072,43.41,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural"
"2010 General Election"," Labour Party",0,"south derbyshire","2010-05-06","2009-05-06",10.2666666666667,6.35,14.0333333333333,51.925,13.8142857142857,1014.08571428571,8091.42857142857,2010,"2010 General Election","2010","E14000935",1,"East Midlands",70608,22935,0.455,8012,0.159,15807,0.314,NA,NA,3665,0.073,50419,0.714,"2010-2017","","E14000935",2011,"Total",40,94611,75910,16707,10674,12617,3663,9738,19701,2810,2251,2016,939,139,934,69450,7553,14877,8806,6394,6183,10512,8651,2211,1406,805,4263,41072,53539,0,0,53539,94611,0,41072,43.41,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural"
"2010 General Election"," Labour Party",3,"south derbyshire","2010-05-06","2009-05-06",10.2666666666667,6.35,14.0333333333333,51.925,13.8142857142857,1014.08571428571,8091.42857142857,2010,"2010 General Election","2010","E14000935",1,"East Midlands",70608,22935,0.455,8012,0.159,15807,0.314,NA,NA,3665,0.073,50419,0.714,"2010-2017","","E14000935",2011,"Total",40,94611,75910,16707,10674,12617,3663,9738,19701,2810,2251,2016,939,139,934,69450,7553,14877,8806,6394,6183,10512,8651,2211,1406,805,4263,41072,53539,0,0,53539,94611,0,41072,43.41,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural"
"2010 General Election"," Conservative Party",3,"south derbyshire","2010-05-06","2009-05-06",10.2666666666667,6.35,14.0333333333333,51.925,13.8142857142857,1014.08571428571,8091.42857142857,2010,"2010 General Election","2010","E14000935",1,"East Midlands",70608,22935,0.455,8012,0.159,15807,0.314,NA,NA,3665,0.073,50419,0.714,"2010-2017","","E14000935",2011,"Total",40,94611,75910,16707,10674,12617,3663,9738,19701,2810,2251,2016,939,139,934,69450,7553,14877,8806,6394,6183,10512,8651,2211,1406,805,4263,41072,53539,0,0,53539,94611,0,41072,43.41,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural"
"2010 General Election"," Liberal Democrats",0,"south derbyshire","2010-05-06","2009-05-06",10.2666666666667,6.35,14.0333333333333,51.925,13.8142857142857,1014.08571428571,8091.42857142857,2010,"2010 General Election","2010","E14000935",1,"East Midlands",70608,22935,0.455,8012,0.159,15807,0.314,NA,NA,3665,0.073,50419,0.714,"2010-2017","","E14000935",2011,"Total",40,94611,75910,16707,10674,12617,3663,9738,19701,2810,2251,2016,939,139,934,69450,7553,14877,8806,6394,6183,10512,8651,2211,1406,805,4263,41072,53539,0,0,53539,94611,0,41072,43.41,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural"
"2010 General Election"," UK Independence Party",1,"south derbyshire","2010-05-06","2009-05-06",10.2666666666667,6.35,14.0333333333333,51.925,13.8142857142857,1014.08571428571,8091.42857142857,2010,"2010 General Election","2010","E14000935",1,"East Midlands",70608,22935,0.455,8012,0.159,15807,0.314,NA,NA,3665,0.073,50419,0.714,"2010-2017","","E14000935",2011,"Total",40,94611,75910,16707,10674,12617,3663,9738,19701,2810,2251,2016,939,139,934,69450,7553,14877,8806,6394,6183,10512,8651,2211,1406,805,4263,41072,53539,0,0,53539,94611,0,41072,43.41,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural"
"2010 General Election"," Conservative Party",2,"south derbyshire","2010-05-06","2009-05-06",10.2666666666667,6.35,14.0333333333333,51.925,13.8142857142857,1014.08571428571,8091.42857142857,2010,"2010 General Election","2010","E14000935",1,"East Midlands",70608,22935,0.455,8012,0.159,15807,0.314,NA,NA,3665,0.073,50419,0.714,"2010-2017","","E14000935",2011,"Total",40,94611,75910,16707,10674,12617,3663,9738,19701,2810,2251,2016,939,139,934,69450,7553,14877,8806,6394,6183,10512,8651,2211,1406,805,4263,41072,53539,0,0,53539,94611,0,41072,43.41,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural"
"2015 General Election"," Conservative Party",0,"south derbyshire","2015-05-07","2014-05-07",10.2666666666667,6.35,14.0333333333333,51.925,13.8142857142857,1014.08571428571,8091.42857142857,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000935",2011,"Total",40,94611,75910,16707,10674,12617,3663,9738,19701,2810,2251,2016,939,139,934,69450,7553,14877,8806,6394,6183,10512,8651,2211,1406,805,4263,41072,53539,0,0,53539,94611,0,41072,43.41,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural"
"2015 General Election"," Conservative Party",1,"south derbyshire","2015-05-07","2014-05-07",10.2666666666667,6.35,14.0333333333333,51.925,13.8142857142857,1014.08571428571,8091.42857142857,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000935",2011,"Total",40,94611,75910,16707,10674,12617,3663,9738,19701,2810,2251,2016,939,139,934,69450,7553,14877,8806,6394,6183,10512,8651,2211,1406,805,4263,41072,53539,0,0,53539,94611,0,41072,43.41,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural"
"2015 General Election"," Labour Party",0,"south derbyshire","2015-05-07","2014-05-07",10.2666666666667,6.35,14.0333333333333,51.925,13.8142857142857,1014.08571428571,8091.42857142857,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000935",2011,"Total",40,94611,75910,16707,10674,12617,3663,9738,19701,2810,2251,2016,939,139,934,69450,7553,14877,8806,6394,6183,10512,8651,2211,1406,805,4263,41072,53539,0,0,53539,94611,0,41072,43.41,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural"
"2010 General Election"," Labour Party",0,"surrey heath","2010-05-06","2009-05-06",10.6583333333333,6.50833333333333,14.475,57.4166666666667,12.3285714285714,1013.61666666667,7185,2010,"2010 General Election","2010","E14000983",1,"South East",78107,31326,0.576,14037,0.258,5552,0.102,NA,NA,3432,0.063,54347,0.696,"2010-2017","","E14000983",2011,"Total",41,105624,85221,13556,11713,13790,3082,10497,28385,4198,2368,2194,1158,142,888,77074,12456,20734,11589,7820,4678,8118,4988,2135,1381,754,4556,14563,87656,0,3405,91061,105624,0,14563,13.78,4,"Urban with City and Town","Predominantly Urban"
"2010 General Election"," Conservative Party",4,"surrey heath","2010-05-06","2009-05-06",10.6583333333333,6.50833333333333,14.475,57.4166666666667,12.3285714285714,1013.61666666667,7185,2010,"2010 General Election","2010","E14000983",1,"South East",78107,31326,0.576,14037,0.258,5552,0.102,NA,NA,3432,0.063,54347,0.696,"2010-2017","","E14000983",2011,"Total",41,105624,85221,13556,11713,13790,3082,10497,28385,4198,2368,2194,1158,142,888,77074,12456,20734,11589,7820,4678,8118,4988,2135,1381,754,4556,14563,87656,0,3405,91061,105624,0,14563,13.78,4,"Urban with City and Town","Predominantly Urban"
"2010 General Election"," UK Independence Party",0,"surrey heath","2010-05-06","2009-05-06",10.6583333333333,6.50833333333333,14.475,57.4166666666667,12.3285714285714,1013.61666666667,7185,2010,"2010 General Election","2010","E14000983",1,"South East",78107,31326,0.576,14037,0.258,5552,0.102,NA,NA,3432,0.063,54347,0.696,"2010-2017","","E14000983",2011,"Total",41,105624,85221,13556,11713,13790,3082,10497,28385,4198,2368,2194,1158,142,888,77074,12456,20734,11589,7820,4678,8118,4988,2135,1381,754,4556,14563,87656,0,3405,91061,105624,0,14563,13.78,4,"Urban with City and Town","Predominantly Urban"
"2010 General Election"," Liberal Democrats",0,"surrey heath","2010-05-06","2009-05-06",10.6583333333333,6.50833333333333,14.475,57.4166666666667,12.3285714285714,1013.61666666667,7185,2010,"2010 General Election","2010","E14000983",1,"South East",78107,31326,0.576,14037,0.258,5552,0.102,NA,NA,3432,0.063,54347,0.696,"2010-2017","","E14000983",2011,"Total",41,105624,85221,13556,11713,13790,3082,10497,28385,4198,2368,2194,1158,142,888,77074,12456,20734,11589,7820,4678,8118,4988,2135,1381,754,4556,14563,87656,0,3405,91061,105624,0,14563,13.78,4,"Urban with City and Town","Predominantly Urban"
"2010 General Election"," Labour Party",1,"surrey heath","2010-05-06","2009-05-06",10.6583333333333,6.50833333333333,14.475,57.4166666666667,12.3285714285714,1013.61666666667,7185,2010,"2010 General Election","2010","E14000983",1,"South East",78107,31326,0.576,14037,0.258,5552,0.102,NA,NA,3432,0.063,54347,0.696,"2010-2017","","E14000983",2011,"Total",41,105624,85221,13556,11713,13790,3082,10497,28385,4198,2368,2194,1158,142,888,77074,12456,20734,11589,7820,4678,8118,4988,2135,1381,754,4556,14563,87656,0,3405,91061,105624,0,14563,13.78,4,"Urban with City and Town","Predominantly Urban"
"2010 General Election"," Conservative Party",0,"somerton and frome","2010-05-06","2009-05-06",10.3333333333333,6.47777777777778,14.1333333333333,NA,14.3333333333333,1014.1,NA,2010,"2010 General Election","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000932",2011,"Total",45,103233,84423,17623,11148,14199,3578,10139,24374,3362,2432,1767,862,94,805,74317,7829,16745,8154,11057,5509,10811,7951,2068,1340,728,4193,77030,26203,0,0,26203,103233,26203,103233,100,1,"Mainly Rural (rural including hub towns >=80%) ","Predominantly Rural"
"2010 General Election"," Liberal Democrats",1,"somerton and frome","2010-05-06","2009-05-06",10.3333333333333,6.47777777777778,14.1333333333333,NA,14.3333333333333,1014.1,NA,2010,"2010 General Election","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000932",2011,"Total",45,103233,84423,17623,11148,14199,3578,10139,24374,3362,2432,1767,862,94,805,74317,7829,16745,8154,11057,5509,10811,7951,2068,1340,728,4193,77030,26203,0,0,26203,103233,26203,103233,100,1,"Mainly Rural (rural including hub towns >=80%) ","Predominantly Rural"
"2010 General Election"," UK Independence Party",1,"somerton and frome","2010-05-06","2009-05-06",10.3333333333333,6.47777777777778,14.1333333333333,NA,14.3333333333333,1014.1,NA,2010,"2010 General Election","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000932",2011,"Total",45,103233,84423,17623,11148,14199,3578,10139,24374,3362,2432,1767,862,94,805,74317,7829,16745,8154,11057,5509,10811,7951,2068,1340,728,4193,77030,26203,0,0,26203,103233,26203,103233,100,1,"Mainly Rural (rural including hub towns >=80%) ","Predominantly Rural"
"2010 General Election"," Liberal Democrats",0,"somerton and frome","2010-05-06","2009-05-06",10.3333333333333,6.47777777777778,14.1333333333333,NA,14.3333333333333,1014.1,NA,2010,"2010 General Election","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000932",2011,"Total",45,103233,84423,17623,11148,14199,3578,10139,24374,3362,2432,1767,862,94,805,74317,7829,16745,8154,11057,5509,10811,7951,2068,1340,728,4193,77030,26203,0,0,26203,103233,26203,103233,100,1,"Mainly Rural (rural including hub towns >=80%) ","Predominantly Rural"
"2010 General Election"," Liberal Democrats",2,"somerton and frome","2010-05-06","2009-05-06",10.3333333333333,6.47777777777778,14.1333333333333,NA,14.3333333333333,1014.1,NA,2010,"2010 General Election","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000932",2011,"Total",45,103233,84423,17623,11148,14199,3578,10139,24374,3362,2432,1767,862,94,805,74317,7829,16745,8154,11057,5509,10811,7951,2068,1340,728,4193,77030,26203,0,0,26203,103233,26203,103233,100,1,"Mainly Rural (rural including hub towns >=80%) ","Predominantly Rural"
"2015 General Election"," Green Party",16,"somerton and frome","2015-05-07","2014-05-07",10.3333333333333,6.47777777777778,14.1333333333333,NA,14.3333333333333,1014.1,NA,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000932",2011,"Total",45,103233,84423,17623,11148,14199,3578,10139,24374,3362,2432,1767,862,94,805,74317,7829,16745,8154,11057,5509,10811,7951,2068,1340,728,4193,77030,26203,0,0,26203,103233,26203,103233,100,1,"Mainly Rural (rural including hub towns >=80%) ","Predominantly Rural"
"2010 General Election"," Conservative Party",6,"sutton and cheam","2010-05-06","2009-05-06",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.0428571428571,1013.61666666667,7185,2010,"2010 General Election","2010","E14000984",1,"London",66658,20548,0.424,22156,0.457,3376,0.07,NA,NA,2428,0.05,48508,0.728,"2010-2017","","E14000984",2011,"Total",39,94824,76916,13183,10200,11881,2192,8981,25272,5207,2152,2732,1151,200,1371,69441,9403,17600,11453,7557,4024,7436,4291,2803,1884,919,4874,0,0,0,94824,94824,94824,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2010 General Election"," Conservative Party",3,"sutton and cheam","2010-05-06","2009-05-06",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.0428571428571,1013.61666666667,7185,2010,"2010 General Election","2010","E14000984",1,"London",66658,20548,0.424,22156,0.457,3376,0.07,NA,NA,2428,0.05,48508,0.728,"2010-2017","","E14000984",2011,"Total",39,94824,76916,13183,10200,11881,2192,8981,25272,5207,2152,2732,1151,200,1371,69441,9403,17600,11453,7557,4024,7436,4291,2803,1884,919,4874,0,0,0,94824,94824,94824,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2010 General Election"," Conservative Party",2,"sutton and cheam","2010-05-06","2009-05-06",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.0428571428571,1013.61666666667,7185,2010,"2010 General Election","2010","E14000984",1,"London",66658,20548,0.424,22156,0.457,3376,0.07,NA,NA,2428,0.05,48508,0.728,"2010-2017","","E14000984",2011,"Total",39,94824,76916,13183,10200,11881,2192,8981,25272,5207,2152,2732,1151,200,1371,69441,9403,17600,11453,7557,4024,7436,4291,2803,1884,919,4874,0,0,0,94824,94824,94824,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2010 General Election"," Liberal Democrats",0,"sutton and cheam","2010-05-06","2009-05-06",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.0428571428571,1013.61666666667,7185,2010,"2010 General Election","2010","E14000984",1,"London",66658,20548,0.424,22156,0.457,3376,0.07,NA,NA,2428,0.05,48508,0.728,"2010-2017","","E14000984",2011,"Total",39,94824,76916,13183,10200,11881,2192,8981,25272,5207,2152,2732,1151,200,1371,69441,9403,17600,11453,7557,4024,7436,4291,2803,1884,919,4874,0,0,0,94824,94824,94824,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2010 General Election"," UK Independence Party",0,"sutton and cheam","2010-05-06","2009-05-06",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.0428571428571,1013.61666666667,7185,2010,"2010 General Election","2010","E14000984",1,"London",66658,20548,0.424,22156,0.457,3376,0.07,NA,NA,2428,0.05,48508,0.728,"2010-2017","","E14000984",2011,"Total",39,94824,76916,13183,10200,11881,2192,8981,25272,5207,2152,2732,1151,200,1371,69441,9403,17600,11453,7557,4024,7436,4291,2803,1884,919,4874,0,0,0,94824,94824,94824,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2019 General Election"," Liberal Democrats",1,"sutton and cheam","2019-12-12","2018-12-12",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.0428571428571,1013.61666666667,7185,2019,"2019 General Election","2019","E14000984",1,"London",71779,25235,0.5,16884,0.334,7200,0.143,NA,NA,1168,0.023,50487,0.703,"2010-2019","","E14000984",2011,"Total",39,94824,76916,13183,10200,11881,2192,8981,25272,5207,2152,2732,1151,200,1371,69441,9403,17600,11453,7557,4024,7436,4291,2803,1884,919,4874,0,0,0,94824,94824,94824,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2010 General Election"," Liberal Democrats",0,"south cambridgeshire","2010-05-06","2009-05-06",9.64285714285714,6.31428571428571,13.0142857142857,NA,16.9857142857143,1010.5,NA,2010,"2010 General Election","2010","E14000934",1,"Eastern",78995,27995,0.474,20157,0.341,6024,0.102,NA,NA,4880,0.083,59056,0.748,"2010-2017","","E14000934",2011,"Total",41,109807,88101,12784,9367,12244,3182,10282,36791,3451,2539,3806,1219,133,2439,79436,15780,20149,9834,7720,4512,7843,5566,1702,1068,634,6330,89307,20500,0,0,20500,109807,0,89307,81.33,1,"Mainly Rural (rural including hub towns >=80%) ","Predominantly Rural"
